0.085427135678392,0.904522613065327,0.484848484848485
0.577889447236181,0.457286432160804,0.96969696969697
0.804020100502512,0.125628140703518,0.333333333333333
0.552763819095477,0.236180904522613,0.656565656565657
0.0150753768844221,0.0653266331658292,0.181818181818182
0.613065326633166,0.487437185929648,0.515151515151515
0.311557788944724,0.0904522613065327,0.484848484848485
0.92462311557789,0.733668341708543,0.0303030303030303
0.21105527638191,0.874371859296482,0.313131313131313
0.221105527638191,0.894472361809045,0.838383838383838
0.271356783919598,0.281407035175879,0.858585858585859
0.904522613065327,0.381909547738693,0.0202020202020202
0.0753768844221105,0.0552763819095477,0.464646464646465
0.984924623115578,0.738693467336683,0.383838383838384
0.527638190954774,0.71356783919598,0.575757575757576
0.532663316582915,0.758793969849246,0.535353535353535
0.78391959798995,0.291457286432161,0.0707070707070707
0.0904522613065326,0.0452261306532663,0.272727272727273
0.316582914572864,0.251256281407035,0.95959595959596
0.4321608040201,0.0603015075376884,0.393939393939394
0.492462311557789,0.180904522613065,0.0707070707070707
0.170854271356784,0.949748743718593,0.363636363636364
0.085427135678392,0.407035175879397,0.828282828282828
0.934673366834171,0.321608040201005,0.0808080808080808
0.165829145728643,0.728643216080402,0.161616161616162
0.226130653266332,0.50251256281407,0.545454545454545
0.71859296482412,0.964824120603015,0.666666666666667
0.0201005025125628,0.608040201005025,0.767676767676768
0.160804020100502,0.0804020100502513,0.212121212121212
0.261306532663316,0.889447236180904,0.767676767676768
0.698492462311558,0.442211055276382,0.333333333333333
0.57286432160804,0.407035175879397,0.181818181818182
0.115577889447236,0.316582914572864,0.767676767676768
0.693467336683417,0.793969849246231,0.545454545454545
0.100502512562814,0.969849246231156,0.191919191919192
0.949748743718593,0.673366834170854,0.96969696969697
0.366834170854271,0.417085427135678,0.535353535353535
0.763819095477387,0.276381909547739,0.242424242424242
0.371859296482412,1,0.272727272727273
0.311557788944724,0.190954773869347,0.757575757575758
0.241206030150754,0.984924623115578,0.505050505050505
0.733668341708543,0.582914572864322,0.414141414141414
0.753768844221106,0.477386934673367,0.111111111111111
0.276381909547739,0.829145728643216,0.202020202020202
0.402010050251256,0.537688442211055,0.303030303030303
0.557788944723618,0.110552763819095,0.323232323232323
0.351758793969849,0.527638190954774,0.424242424242424
0.582914572864322,0.532663316582915,0.909090909090909
0.135678391959799,0.261306532663317,0.939393939393939
0.361809045226131,0.723618090452261,0.606060606060606
0.457286432160804,0.92964824120603,0.797979797979798
0.396984924623116,0.346733668341709,0.282828282828283
0.130653266331658,0.0904522613065327,0.94949494949495
0.361809045226131,0.984924623115578,0.434343434343434
0.482412060301508,1,0.0505050505050505
